Id,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF),Price per sqm (HUF),Street,Size(sqm),Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
4620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,3750, Arasz utca 2.V.II./209,40,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Busz   105   120   ,47.550552,19.080135,47.550552,19.080135,1138,13,13,18,1,9,11,1,3,2,0,0,0,13,2,40,0,15,36
4621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000,4246.575342, Dessewffy utca,73,3,-1,1,not specified,0,0,0,available,1,not available,0,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,1,not specified,not specified,not specified,0,0,0,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Metró   M1   M3    Busz   9   15   115   105    Éjszakai   914   914A   931   950   950A   979    Troli   70   72   73   78   ,47.50508,19.05703,47.50508,19.05703,1066,6,640,32,4,97,31,33,48,15,4,5,36,120,1,52,3,10,277
4622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2830.188679, Kazinczy utca,53,5,-1,1,not specified,0,0,0,available,1,-1,-1,1 + 2 half room,1,2,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,0,10,not specified,district heating,0,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,2 sqm,not specified, Villamos   42   50    Busz   148    Éjszakai   914   950   950A   ,47.45858,19.13793,47.45858,19.13793,1191,19,17,22,1,13,12,1,4,3,2,3,0,1,0,55,0,3,40
4623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323210,3847.738095, Károly körút,84,not specified,-1,-1,not specified,0,0,0,available,1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,not specified,3 m or more,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   47   47B   48   49    Metró   M2   M3    Busz   108E   5   9   15   115   133E   7   110   112   178   8E    Éjszakai   907   908   909   914   914A   916   931   950   950A   956   973   979   979A   990    Troli   74   ,47.49539,19.05885,47.49539,19.05885,1052,5,729,73,10,124,34,50,51,34,1,6,85,178,4,61,1,9,578
4624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000,2625, Vörösmarty utca 61,80,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Metró   M1    Busz   105    Éjszakai   979    Troli   72   73   76   ,47.509377,19.063437,47.509377,19.063437,1064,6,352,39,5,60,31,9,24,10,5,1,44,82,3,45,2,5,135
4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2307.692308, Ráday utca,65,1,-1,-1,garden view,1,0,0,available,1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,not specified,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   2   4   6    Busz   6   15   115    Éjszakai   923   979   979A    Troli   83   ,47.48512,19.06454,47.48512,19.06454,1092,9,353,70,8,59,46,21,17,16,2,2,112,120,1,43,0,5,431
4626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,10000, Csengery utca,8,-1,-1,1,not specified,0,0,0,available,1,not available,0,0 + 1 half room,0,1,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,-1,3 m or more,natural gas (convector),1,0,0,0,0,no,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   979   923    Troli   72   73   76   ,47.50879,19.06271,47.50879,19.06271,1067,6,373,38,4,67,37,9,28,11,5,3,44,89,3,48,2,4,140
4627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,1703.703704, Pósa Lajos utca,135,1,-1,1,street view,0,0,1,not available,0,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,0,4,less than 3 m,combination boiler,0,0,1,0,0,not specified,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,no,20 sqm,not specified, Troli   77   82   ,47.51857,19.12215,47.51857,19.12215,1149,14,30,18,2,5,7,2,0,4,0,0,4,7,7,65,0,3,45
4628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000,2809.52381, Virág Benedek utca,105,4,-1,1,panoramic,0,1,0,not available,0,available,1,1 + 2 half room,1,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,4,less than 3 m,gáz (cirko),1,0,0,0,0,yes,separate,1,0,South,0,1,0,0,0,0,0,0,no,36 sqm,no loft conversion, Busz   29   65   111   165   65A    Éjszakai   931   ,47.5311,19.02246,47.5311,19.02246,1037,3,15,2,0,1,0,1,0,4,0,0,1,0,1,21,0,3,74
4629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209000,2488.095238, Bajnok utca 16,84,1,-1,-1,not specified,0,0,0,available,1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,1,4,3 m or more,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Metró   M1    Busz   105    Éjszakai   979    Troli   72   73   76   ,47.511337,19.066517,47.511337,19.066517,1063,6,187,31,3,42,32,8,15,13,5,0,49,59,3,38,0,7,143
