Id,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF),Price per sqm (HUF),Street,Size(sqm),Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
4620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,3750.0, Arasz utca 2.V.II./209,40,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Busz   105   120   ,47.550552,19.080135,47.550552,19.080135,1138,13,143,118,4,60,71,13,16,27,3,14,25,95,10,3,234,0,56,555
4621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000,4246.575342, Dessewffy utca,73,3,-1,1,not specified,0,0,0,available,1,not available,0,2 + 1 half room,2,1,renovated,0,0,1,0,0,0,luxury,0,0,1,not specified,1,not specified,not specified,not specified,0,0,0,0,0,not specified,together,0,1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Metró   M1   M3    Busz   9   15   115   105    Éjszakai   914   914A   931   950   950A   979    Troli   70   72   73   78   ,47.50508,19.05703,47.50508,19.05703,1066,6,2049,275,33,368,251,141,140,108,23,22,430,679,19,23,442,7,35,2493
4622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2830.188679, Kazinczy utca,53,5,-1,1,not specified,0,0,0,available,1,-1,-1,1 + 2 half room,1,2,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,0,10,not specified,district heating,0,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,2 sqm,not specified, Villamos   42   50    Busz   148    Éjszakai   914   950   950A   ,47.45858,19.13793,47.45858,19.13793,1191,19,104,91,4,26,58,9,10,28,6,5,10,13,14,6,282,0,20,224
4623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323210,3847.738095, Károly körút,84,not specified,-1,-1,not specified,0,0,0,available,1,-1,-1,3 room,3,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,not specified,1,not specified,3 m or more,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   47   47B   48   49    Metró   M2   M3    Busz   108E   5   9   15   115   133E   7   110   112   178   8E    Éjszakai   907   908   909   914   914A   916   931   950   950A   956   973   979   979A   990    Troli   74   ,47.49539,19.05885,47.49539,19.05885,1052,5,2101,330,33,368,236,126,141,124,19,17,391,663,19,19,479,7,41,2629
4624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000,2625.0, Vörösmarty utca 61,80,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Metró   M1    Busz   105    Éjszakai   979    Troli   72   73   76   ,47.509377,19.063437,47.509377,19.063437,1064,6,1885,256,29,340,231,125,140,108,22,16,340,609,18,22,400,7,40,2183
4625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,2307.692308, Ráday utca,65,1,-1,-1,garden view,1,0,0,available,1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,not specified,not specified,combination boiler,0,0,1,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   2   4   6    Busz   6   15   115    Éjszakai   923   979   979A    Troli   83   ,47.48512,19.06454,47.48512,19.06454,1092,9,1780,287,28,315,212,102,160,105,9,8,299,519,22,9,551,5,34,2302
4626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,10000.0, Csengery utca,8,-1,-1,1,not specified,0,0,0,available,1,not available,0,0 + 1 half room,0,1,renovated,0,0,1,0,0,0,not specified,0,0,0,not specified,1,-1,3 m or more,natural gas (convector),1,0,0,0,0,no,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Villamos   4   6    Metró   M1    Busz   6   105    Éjszakai   979   923    Troli   72   73   76   ,47.50879000000001,19.06271,47.50879000000001,19.06271,1067,6,1909,258,29,338,232,126,136,108,20,16,352,612,18,20,421,7,41,2231
4627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,1703.703704, Pósa Lajos utca,135,1,-1,1,street view,0,0,1,not available,0,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,not specified,0,4,less than 3 m,combination boiler,0,0,1,0,0,not specified,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,no,20 sqm,not specified, Troli   77   82   ,47.51857,19.12215,47.51857,19.12215,1149,14,173,117,6,38,84,7,13,31,9,5,29,31,18,9,409,0,32,289
4628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000,2809.52381, Virág Benedek utca,105,4,-1,1,panoramic,0,1,0,not available,0,available,1,1 + 2 half room,1,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,not specified,1,4,less than 3 m,gáz (cirko),1,0,0,0,0,yes,separate,1,0,South,0,1,0,0,0,0,0,0,no,36 sqm,no loft conversion, Busz   29   65   111   165   65A    Éjszakai   931   ,47.5311,19.02246,47.5311,19.02246,1037,3,287,93,3,67,86,13,23,46,3,7,143,124,7,3,352,1,26,1008
4629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209000,2488.095238, Bajnok utca 16,84,1,-1,-1,not specified,0,0,0,available,1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,1,4,3 m or more,combination boiler,0,0,1,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,no loft conversion, Metró   M1    Busz   105    Éjszakai   979    Troli   72   73   76   ,47.511337,19.066517,47.511337,19.066517,1063,6,1737,238,24,328,222,108,133,104,20,26,275,594,18,20,392,7,43,1924
4630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,3200.0, Szent László út,50,not specified,-1,-1,not specified,0,0,0,not specified,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,0,not specified,not specified,not specified,0,0,0,0,0,not specified,not specified,-1,-1,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Busz   30   230   30A   ,47.53429000000001,19.090073,47.53429000000001,19.090073,1135,13,203,110,9,59,119,24,17,34,6,13,43,115,14,6,245,0,67,614
4631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,3750.0, Gömb utca,48,3,-1,1,not specified,0,0,0,available,1,available,1,1 room,1,0,not specified,0,0,0,0,0,0,not specified,0,0,0,not specified,1,not specified,not specified,not specified,0,0,0,0,0,not specified,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,-1,not specified, Villamos   1   14    Busz   14   32   105    Éjszakai   914   914A   ,47.52863,19.07802,47.52863,19.07802,1139,13,328,129,6,81,139,37,31,40,15,12,74,208,17,15,277,2,62,741
